source,ticket_id,title,description,priority,status,component,reporter,assignee,environment,sdlc_phase,created_date,resolved_date,time_spent_minutes,browser,os,resolution_days,bug_type
JIRA,JIRA-1940,User permissions not applied correctly,Bug found in api module.,Unknown,Open,Database,Unknown,jane.smith@company.com,Development,Maintenance,2024-06-08 05:54:00,2024-06-15 00:00:00,,Firefox,macOS,6.0,Security
JIRA,JIRA-1587,Null pointer exception in auth module,Bug found in auth module.,High,Closed,Authentication,dev.lead@company.com,Unknown,Development,Requirements,2024-09-14 12:30:00,2024-10-09 00:00:00,,,Windows,24.0,Crash/Fatal
JIRA,JIRA-2745,Mobile app crashes on startup,Bug found in dashboard module.,Low,Open,API,qa.team@company.com,product@company.com,Testing,Development,2024-12-16 12:54:00,2024-12-23 15:54:00,,,macOS,7.0,Crash/Fatal
JIRA,JIRA-2012,CSS broken on Safari browser,Bug found in dashboard module.,Medium,In Progress,Dashboard,Unknown,john.doe@company.com,Production,Design,,,,Firefox,iOS,,UI/Visual
JIRA,JIRA-1442,Session timeout too short,Bug found in payment module.,Critical,Open,Payment,product@company.com,product@company.com,Development,Maintenance,2024-08-13 02:27:00,,226.0,,Android,,Performance
JIRA,JIRA-1356,Payment gateway returns 500 error,Bug found in payment module.,High,Resolved,Dashboard,john.doe@company.com,dev.lead@company.com,Staging,Testing,2024-01-26 05:15:00,,477.0,Firefox,Linux,,API/Integration
JIRA,JIRA-2663,Export to CSV produces empty file,Bug found in api module.,Medium,Open,Dashboard,qa.team@company.com,Unknown,Development,Maintenance,2024-08-29 07:36:00,,120.0,Firefox,Windows,,Functional
JIRA,JIRA-2731,User permissions not applied correctly,Bug found in auth module.,Low,Open,Authentication,Unknown,product@company.com,Staging,Development,2024-11-30 06:54:00,2024-12-31 05:24:00,120.0,Firefox,macOS,30.0,Security
JIRA,JIRA-2687,Search results return wrong data,Bug found in api module.,Low,Unknown,Database,dev.lead@company.com,Unknown,Development,Development,2024-12-10 20:25:00,,,Safari,Linux,,Data Integrity
JIRA,JIRA-1638,API rate limiter not working,Bug found in api module.,Critical,Open,API,Unknown,Unknown,Staging,Testing,2024-12-16 00:43:00,,120.0,Safari,,,API/Integration
JIRA,JIRA-2615,Email notifications not being sent,Bug found in db module.,Unknown,Resolved,API,Unknown,qa.team@company.com,Production,Deployment,,,,Safari,Android,,Functional
JIRA,JIRA-1148,Search results return wrong data,Bug found in dashboard module.,Medium,Open,API,dev.lead@company.com,Unknown,Staging,Design,2024-03-21 07:02:00,,58.0,Internet Explorer,,,Data Integrity
JIRA,JIRA-1875,Memory leak in background service,Bug found in dashboard module.,High,Open,Unknown,product@company.com,Unknown,Production,Testing,2024-12-06 19:27:00,,120.0,Chrome,Linux,,Performance
JIRA,JIRA-2998,Null pointer exception in auth module,Bug found in dashboard module.,High,Closed,Authentication,Unknown,jane.smith@company.com,Staging,Testing,2024-04-21 18:38:00,,,Safari,macOS,,Crash/Fatal
JIRA,JIRA-1830,User permissions not applied correctly,Bug found in dashboard module.,Low,Open,Authentication,qa.team@company.com,john.doe@company.com,Development,Development,2024-08-26 06:21:00,2024-09-13 00:00:00,480.0,Chrome,Linux,17.0,Security
JIRA,JIRA-1681,Search results return wrong data,Bug found in payment module.,Critical,In Progress,Dashboard,john.doe@company.com,dev.lead@company.com,Development,Requirements,2024-06-22 03:06:00,2024-06-30 00:00:00,33.8,Firefox,Linux,7.0,Data Integrity
JIRA,JIRA-2376,Payment gateway returns 500 error,Bug found in dashboard module.,High,Closed,Database,john.doe@company.com,Unknown,Production,Requirements,,2024-04-18 06:40:00,120.0,Safari,Linux,,API/Integration
JIRA,JIRA-2779,Null pointer exception in auth module,Bug found in db module.,Critical,In Progress,Authentication,jane.smith@company.com,dev.lead@company.com,Staging,Maintenance,2024-03-14 09:23:00,2024-03-19 00:00:00,,Safari,macOS,4.0,Crash/Fatal
JIRA,JIRA-2801,Payment gateway returns 500 error,Bug found in dashboard module.,High,In Progress,Dashboard,jane.smith@company.com,Unknown,Development,Requirements,2024-02-11 11:29:00,2024-02-28 00:00:00,480.0,Safari,macOS,16.0,API/Integration
JIRA,JIRA-2046,Null pointer exception in auth module,Bug found in payment module.,Critical,Closed,API,qa.team@company.com,product@company.com,Production,Maintenance,2024-10-13 02:38:00,2024-10-28 20:38:00,480.0,Chrome,,15.0,Crash/Fatal
JIRA,JIRA-1559,File upload fails for PDF files,Bug found in api module.,Critical,Closed,Authentication,product@company.com,jane.smith@company.com,Testing,Maintenance,2024-04-06 20:48:00,,120.0,Safari,Android,,Functional
JIRA,JIRA-1443,API rate limiter not working,Bug found in dashboard module.,Critical,Resolved,Database,product@company.com,Unknown,Production,Development,2024-01-18 01:13:00,2024-02-04 05:13:00,12.7,Safari,Linux,17.0,API/Integration
JIRA,JIRA-2159,Null pointer exception in auth module,Bug found in payment module.,Low,Resolved,Dashboard,dev.lead@company.com,Unknown,Development,Design,2024-10-02 19:32:00,,,Firefox,Android,,Crash/Fatal
JIRA,JIRA-2928,Memory leak in background service,Bug found in payment module.,High,Resolved,Database,jane.smith@company.com,Unknown,Development,Testing,2024-04-28 09:46:00,2024-05-06 00:46:00,399.0,Firefox,iOS,7.0,Performance
JIRA,JIRA-2603,File upload fails for PDF files,Bug found in auth module.,Medium,Closed,API,Unknown,Unknown,Production,Requirements,2024-09-13 08:26:00,2024-10-04 00:26:00,,Chrome,Android,20.0,Functional
JIRA,JIRA-1333,Mobile app crashes on startup,Bug found in api module.,Low,Unknown,Notifications,Unknown,qa.team@company.com,Production,Requirements,,2024-03-02 00:00:00,55.0,Safari,Linux,,Crash/Fatal
JIRA,JIRA-1695,User permissions not applied correctly,Bug found in payment module.,Critical,Open,Authentication,qa.team@company.com,dev.lead@company.com,Staging,Design,2024-03-14 18:32:00,,,Safari,Linux,,Security
JIRA,JIRA-2768,Export to CSV produces empty file,Bug found in db module.,High,Resolved,Notifications,Unknown,jane.smith@company.com,Staging,Development,2024-06-21 01:03:00,,429.0,Firefox,,,Functional
JIRA,JIRA-1020,Database timeout on user search,Bug found in auth module.,Unknown,In Progress,Dashboard,qa.team@company.com,dev.lead@company.com,Staging,Development,2024-07-09 14:00:00,,,Firefox,Android,,Performance
JIRA,JIRA-1829,Export to CSV produces empty file,Bug found in auth module.,High,In Progress,Authentication,Unknown,dev.lead@company.com,Staging,Development,2024-10-25 09:45:00,,120.0,Safari,Windows,,Functional
JIRA,JIRA-1322,Session timeout too short,Bug found in payment module.,Medium,Open,Notifications,Unknown,jane.smith@company.com,Unknown,Deployment,2024-05-13 17:16:00,,12.1,Edge,,,Performance
JIRA,JIRA-1195,Timezone conversion incorrect,Bug found in api module.,Low,Open,API,dev.lead@company.com,Unknown,Development,Requirements,,2024-11-29 10:00:00,7.5,Edge,Linux,,Functional
JIRA,JIRA-2492,File upload fails for PDF files,Bug found in dashboard module.,Medium,Open,Dashboard,qa.team@company.com,product@company.com,Production,Development,2024-12-11 10:14:00,,,Edge,Linux,,Functional
JIRA,JIRA-1037,Mobile app crashes on startup,Bug found in dashboard module.,Medium,Open,Dashboard,Unknown,jane.smith@company.com,Staging,Development,2024-08-08 19:20:00,2024-09-01 00:00:00,11.9,Firefox,Linux,23.0,Crash/Fatal
JIRA,JIRA-1251,Chart rendering fails with large datasets,Bug found in api module.,Critical,Open,Dashboard,Unknown,product@company.com,Development,Requirements,2024-02-01 14:00:00,,344.0,Edge,Android,,Data Integrity
JIRA,JIRA-1554,Database timeout on user search,Bug found in payment module.,Critical,In Progress,Authentication,Unknown,dev.lead@company.com,Staging,Requirements,2024-03-28 13:27:00,,36.2,Internet Explorer,macOS,,Performance
JIRA,JIRA-1446,Email notifications not being sent,Bug found in payment module.,Critical,Open,Payment,Unknown,product@company.com,Production,Unknown,,2024-02-05 00:00:00,,Internet Explorer,macOS,,Functional
JIRA,JIRA-1289,Session timeout too short,Bug found in dashboard module.,High,Unknown,Dashboard,Unknown,Unknown,Development,Development,,,120.0,,,,Performance
JIRA,JIRA-2068,Form validation bypassed on submit,Bug found in auth module.,Low,Open,Notifications,john.doe@company.com,john.doe@company.com,Staging,Testing,2024-09-13 19:26:00,2024-09-27 04:26:00,120.0,Edge,Android,13.0,Functional
JIRA,JIRA-1806,File upload fails for PDF files,Bug found in db module.,Medium,Open,Authentication,qa.team@company.com,Unknown,Staging,Development,2024-11-06 16:02:00,2024-11-18 00:00:00,,Firefox,,11.0,Functional
JIRA,JIRA-2498,Login button not responding on mobile,Bug found in auth module.,Low,In Progress,Notifications,Unknown,john.doe@company.com,Production,Development,2024-09-12 16:39:00,,15.9,Chrome,macOS,,UI/Visual
JIRA,JIRA-2564,Export to CSV produces empty file,Bug found in api module.,High,Resolved,Payment,john.doe@company.com,Unknown,Development,Testing,2024-09-09 18:31:00,,,Chrome,Linux,,Functional
JIRA,JIRA-1668,Session timeout too short,Bug found in db module.,Critical,Open,Authentication,Unknown,dev.lead@company.com,Production,Deployment,2024-01-18 13:43:00,,,,macOS,,Performance
JIRA,JIRA-2491,Chart rendering fails with large datasets,Bug found in payment module.,Unknown,Open,Database,qa.team@company.com,john.doe@company.com,Development,Unknown,2024-06-17 13:43:00,2024-06-30 01:43:00,169.0,Chrome,iOS,12.0,Data Integrity
JIRA,JIRA-1618,Search results return wrong data,Bug found in db module.,Medium,Closed,Dashboard,product@company.com,dev.lead@company.com,Development,Design,2024-01-23 17:20:00,2024-02-11 00:00:00,1.6,Internet Explorer,Windows,18.0,Data Integrity
JIRA,JIRA-2264,Mobile app crashes on startup,Bug found in payment module.,Medium,Resolved,Notifications,dev.lead@company.com,qa.team@company.com,Staging,Design,2024-03-07 18:56:00,,,Edge,iOS,,Crash/Fatal
JIRA,JIRA-1354,Null pointer exception in auth module,Bug found in api module.,High,Open,Payment,dev.lead@company.com,Unknown,Testing,Design,2024-07-28 00:21:00,,,,Windows,,Crash/Fatal
JIRA,JIRA-2232,Database timeout on user search,Bug found in auth module.,Low,Open,Database,Unknown,Unknown,Staging,Requirements,2024-01-18 09:37:00,2024-01-27 11:37:00,3.2,Chrome,Linux,9.0,Performance
JIRA,JIRA-1793,Export to CSV produces empty file,Bug found in dashboard module.,Critical,Unknown,Authentication,qa.team@company.com,Unknown,Staging,Design,,,,Internet Explorer,,,Functional
JIRA,JIRA-2712,Chart rendering fails with large datasets,Bug found in api module.,Unknown,Resolved,Database,dev.lead@company.com,jane.smith@company.com,Development,Development,2024-02-20 16:14:00,2024-02-29 10:44:00,,Firefox,Windows,8.0,Data Integrity
JIRA,JIRA-1059,Session timeout too short,Bug found in dashboard module.,Critical,In Progress,Database,qa.team@company.com,product@company.com,Testing,Design,2024-04-28 08:13:00,,24.7,Chrome,,,Performance
JIRA,JIRA-2418,Payment gateway returns 500 error,Bug found in api module.,Low,Closed,Payment,jane.smith@company.com,qa.team@company.com,Development,Design,2024-04-19 17:33:00,,480.0,Firefox,Linux,,API/Integration
JIRA,JIRA-2964,Search results return wrong data,Bug found in db module.,Medium,Resolved,Authentication,john.doe@company.com,Unknown,Testing,Requirements,,2025-01-02 00:00:00,,Internet Explorer,iOS,,Data Integrity
JIRA,JIRA-2380,Search results return wrong data,Bug found in auth module.,Medium,Open,API,john.doe@company.com,Unknown,Staging,Testing,2024-07-31 17:40:00,,480.0,,Linux,,Data Integrity
JIRA,JIRA-2543,CSS broken on Safari browser,Bug found in api module.,Critical,Closed,Authentication,dev.lead@company.com,Unknown,Staging,Testing,,2024-11-01 17:03:00,480.0,Firefox,Android,,UI/Visual
JIRA,JIRA-2344,UI overlapping on dashboard widgets,Bug found in auth module.,High,In Progress,API,dev.lead@company.com,Unknown,Production,Testing,,2024-06-05 22:48:00,480.0,Internet Explorer,Windows,,UI/Visual
JIRA,JIRA-2027,Mobile app crashes on startup,Bug found in db module.,Low,Open,Database,dev.lead@company.com,product@company.com,Unknown,Testing,2024-05-14 20:58:00,2024-06-08 00:00:00,,Firefox,iOS,24.0,Crash/Fatal
JIRA,JIRA-2975,Session timeout too short,Bug found in auth module.,Critical,Closed,API,jane.smith@company.com,product@company.com,Testing,Design,2024-06-13 06:33:00,2024-06-22 00:00:00,480.0,Safari,macOS,8.0,Performance
JIRA,JIRA-2611,Form validation bypassed on submit,Bug found in payment module.,High,Resolved,API,product@company.com,dev.lead@company.com,Production,Unknown,2024-08-22 18:36:00,2024-09-15 00:00:00,,Internet Explorer,Windows,23.0,Functional
JIRA,JIRA-2365,Payment gateway returns 500 error,Bug found in payment module.,Medium,Closed,Database,dev.lead@company.com,product@company.com,Staging,Development,,2024-12-15 12:03:00,480.0,Firefox,Linux,,API/Integration
JIRA,JIRA-2823,Timezone conversion incorrect,Bug found in api module.,Medium,Open,Database,Unknown,jane.smith@company.com,Staging,Development,2024-10-28 02:00:00,,,Firefox,Windows,,Functional
JIRA,JIRA-2986,CSS broken on Safari browser,Bug found in payment module.,Medium,In Progress,Database,product@company.com,Unknown,Staging,Development,2024-12-05 14:01:00,,,Firefox,Windows,,UI/Visual
JIRA,JIRA-1935,Form validation bypassed on submit,Bug found in db module.,High,Closed,API,qa.team@company.com,product@company.com,Staging,Deployment,2024-10-17 15:43:00,2024-11-07 00:00:00,480.0,Internet Explorer,,20.0,Functional
JIRA,JIRA-1828,Timezone conversion incorrect,Bug found in dashboard module.,High,In Progress,Database,Unknown,dev.lead@company.com,Production,Development,,,,Edge,Windows,,Functional
JIRA,JIRA-1006,Memory leak in background service,Bug found in auth module.,Medium,Resolved,Payment,qa.team@company.com,Unknown,Development,Requirements,2024-06-09 15:47:00,,,,Windows,,Performance
JIRA,JIRA-1654,Export to CSV produces empty file,Bug found in dashboard module.,Low,Closed,Payment,john.doe@company.com,Unknown,Testing,Requirements,2024-05-20 02:21:00,,,Safari,Android,,Functional
JIRA,JIRA-2008,Session timeout too short,Bug found in auth module.,Low,Open,Dashboard,john.doe@company.com,dev.lead@company.com,Production,Development,,,,Chrome,Windows,,Performance
JIRA,JIRA-1145,Password reset link expired instantly,Bug found in api module.,Medium,Open,Unknown,jane.smith@company.com,Unknown,Staging,Testing,,2024-12-13 22:22:00,,,macOS,,Functional
JIRA,JIRA-1896,Password reset link expired instantly,Bug found in db module.,Medium,Closed,Payment,qa.team@company.com,product@company.com,Production,Testing,,2024-08-10 00:00:00,32.1,Chrome,Windows,,Functional
JIRA,JIRA-2508,Email notifications not being sent,Bug found in payment module.,Low,Resolved,Dashboard,Unknown,jane.smith@company.com,Production,Maintenance,,,11.7,Chrome,Android,,Functional
JIRA,JIRA-1462,Chart rendering fails with large datasets,Bug found in auth module.,High,Open,Payment,Unknown,Unknown,Production,Requirements,,2024-02-24 00:00:00,,Chrome,macOS,,Data Integrity
JIRA,JIRA-2685,CSS broken on Safari browser,Bug found in db module.,Critical,Open,Notifications,product@company.com,Unknown,Staging,Deployment,,2024-05-04 00:00:00,12.2,Internet Explorer,Android,,UI/Visual
JIRA,JIRA-1317,Password reset link expired instantly,Bug found in auth module.,Critical,In Progress,Database,Unknown,product@company.com,Development,Design,2024-01-25 18:42:00,,223.0,Internet Explorer,Windows,,Functional
JIRA,JIRA-2772,API rate limiter not working,Bug found in auth module.,High,Open,Database,Unknown,jane.smith@company.com,Production,Development,2024-10-22 10:04:00,,,Edge,macOS,,API/Integration
JIRA,JIRA-2688,Payment gateway returns 500 error,Bug found in payment module.,Low,In Progress,Dashboard,Unknown,Unknown,Production,Design,2024-01-08 04:32:00,2024-01-26 09:02:00,120.0,Internet Explorer,macOS,18.0,API/Integration
JIRA,JIRA-2220,Memory leak in background service,Bug found in dashboard module.,Medium,Closed,Notifications,qa.team@company.com,dev.lead@company.com,Staging,Design,2024-12-27 08:57:00,,,Firefox,macOS,,Performance
JIRA,JIRA-1542,API rate limiter not working,Bug found in auth module.,Critical,Open,Notifications,Unknown,john.doe@company.com,Testing,Unknown,2024-02-10 12:43:00,2024-03-04 07:43:00,,Chrome,Windows,22.0,API/Integration
JIRA,JIRA-1304,CSS broken on Safari browser,Bug found in dashboard module.,Critical,In Progress,API,qa.team@company.com,dev.lead@company.com,Unknown,Development,,,224.0,Safari,,,UI/Visual
JIRA,JIRA-1500,Memory leak in background service,Bug found in payment module.,High,Closed,API,Unknown,product@company.com,Staging,Unknown,2024-04-03 22:57:00,2024-04-15 14:57:00,480.0,Safari,Windows,11.0,Performance
JIRA,JIRA-1426,Export to CSV produces empty file,Bug found in dashboard module.,Medium,In Progress,Dashboard,john.doe@company.com,qa.team@company.com,Development,Requirements,2024-05-05 04:17:00,,,Safari,macOS,,Functional
JIRA,JIRA-1189,CSS broken on Safari browser,Bug found in db module.,Low,Closed,Database,product@company.com,qa.team@company.com,Production,Unknown,2024-06-13 10:34:00,,,,Windows,,UI/Visual
